event_id,store_id,campaign_id,product_code,base_price,promo_type,quantity_sold(before_promo),quantity_sold(after_promo),campaign_name,start_date,end_date,product_name,category,city
250dee,STCHE-0,CAMP_SAN_01,P01,172,33% OFF,237,341,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples,Chennai
9bd616,STCHE-0,CAMP_DIW_01,P01,172,33% OFF,330,504,Diwali,12-11-2023,18-11-2023,Atliq_Masoor_Dal (1KG),Grocery & Staples,Chennai
26e506,STCHE-0,CAMP_SAN_01,P09,90,25% OFF,72,59,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Chennai
5d5637,STCHE-0,CAMP_DIW_01,P09,110,50% OFF,94,119,Diwali,12-11-2023,18-11-2023,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Chennai
2fe921,STCHE-0,CAMP_SAN_01,P05,55,25% OFF,25,21,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Chennai
ba7fb5,STCHE-0,CAMP_DIW_01,P05,55,25% OFF,119,107,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Chennai
cb43c4,STCHE-0,CAMP_SAN_01,P14,1020,BOGOF,106,424,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,Chennai
d78c78,STCHE-0,CAMP_DIW_01,P14,1020,BOGOF,52,182,Diwali,12-11-2023,18-11-2023,Atliq_waterproof_Immersion_Rod,Home Appliances,Chennai
c6e3ae,STCHE-0,CAMP_SAN_01,P13,350,BOGOF,117,457,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Chennai
37cb7c,STCHE-0,CAMP_DIW_01,P13,350,BOGOF,61,203,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Chennai
4a8c38,STCHE-0,CAMP_SAN_01,P04,370,BOGOF,469,1861,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Chennai
68718c,STCHE-0,CAMP_DIW_01,P04,290,25% OFF,309,265,Diwali,12-11-2023,18-11-2023,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Chennai
94cacb,STCHE-0,CAMP_SAN_01,P12,62,50% OFF,55,79,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Chennai
9acfa3,STCHE-0,CAMP_DIW_01,P12,62,50% OFF,115,154,Diwali,12-11-2023,18-11-2023,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Chennai
6eede8,STTRV-0,CAMP_SAN_01,P11,190,50% OFF,22,30,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Trivandrum
7a9ebd,STTRV-0,CAMP_DIW_01,P11,190,50% OFF,33,42,Diwali,12-11-2023,18-11-2023,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Trivandrum
565a38,STTRV-0,CAMP_SAN_01,P07,300,BOGOF,30,117,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care,Trivandrum
53089f,STTRV-0,CAMP_DIW_01,P07,300,BOGOF,26,87,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,Home Care,Trivandrum
ea916f,STTRV-0,CAMP_SAN_01,P10,50,25% OFF,18,16,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Trivandrum
aaea9e,STTRV-0,CAMP_DIW_01,P10,65,50% OFF,68,93,Diwali,12-11-2023,18-11-2023,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Trivandrum
7fc923,STTRV-0,CAMP_SAN_01,P08,1190,BOGOF,19,74,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care,Trivandrum
e2c5f7,STTRV-0,CAMP_DIW_01,P08,1190,BOGOF,31,102,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,Home Care,Trivandrum
f2d468,STTRV-0,CAMP_SAN_01,P03,200,BOGOF,190,741,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples,Trivandrum
cc4a67,STTRV-0,CAMP_DIW_01,P03,156,25% OFF,187,181,Diwali,12-11-2023,18-11-2023,Atliq_Suflower_Oil (1L),Grocery & Staples,Trivandrum
171bbb,STTRV-0,CAMP_SAN_01,P15,3000,500 Cashback,79,171,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,Trivandrum
cf6323,STTRV-0,CAMP_DIW_01,P15,3000,500 Cashback,190,547,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1,Trivandrum
72f6b4,STTRV-0,CAMP_SAN_01,P02,860,33% OFF,241,344,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Trivandrum
0a45d8,STTRV-0,CAMP_DIW_01,P02,860,33% OFF,196,303,Diwali,12-11-2023,18-11-2023,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Trivandrum
86196b,STTRV-0,CAMP_SAN_01,P06,415,25% OFF,13,11,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care,Trivandrum
ccbc3a,STTRV-0,CAMP_DIW_01,P06,415,25% OFF,52,49,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,Home Care,Trivandrum
30c488,STTRV-0,CAMP_SAN_01,P01,172,33% OFF,132,187,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples,Trivandrum
c4db5b,STTRV-0,CAMP_DIW_01,P01,172,33% OFF,164,236,Diwali,12-11-2023,18-11-2023,Atliq_Masoor_Dal (1KG),Grocery & Staples,Trivandrum
930325,STTRV-0,CAMP_SAN_01,P09,90,25% OFF,31,28,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Trivandrum
f35446,STTRV-0,CAMP_DIW_01,P09,110,50% OFF,33,43,Diwali,12-11-2023,18-11-2023,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Trivandrum
5e59a1,STTRV-0,CAMP_SAN_01,P05,55,25% OFF,12,11,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Trivandrum
21b73e,STTRV-0,CAMP_DIW_01,P05,55,25% OFF,61,59,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Trivandrum
4236be,STTRV-0,CAMP_SAN_01,P14,1020,BOGOF,70,280,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,Trivandrum
35418e,STTRV-0,CAMP_DIW_01,P14,1020,BOGOF,21,70,Diwali,12-11-2023,18-11-2023,Atliq_waterproof_Immersion_Rod,Home Appliances,Trivandrum
6ebca9,STTRV-0,CAMP_SAN_01,P13,350,BOGOF,60,240,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Trivandrum
e553f2,STTRV-0,CAMP_DIW_01,P13,350,BOGOF,38,129,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Trivandrum
9953ec,STTRV-0,CAMP_SAN_01,P04,370,BOGOF,187,733,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Trivandrum
896c2a,STTRV-0,CAMP_DIW_01,P04,290,25% OFF,180,171,Diwali,12-11-2023,18-11-2023,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Trivandrum
e97ac0,STTRV-0,CAMP_SAN_01,P12,62,50% OFF,22,30,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Trivandrum
be65d7,STTRV-0,CAMP_DIW_01,P12,62,50% OFF,54,68,Diwali,12-11-2023,18-11-2023,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Trivandrum
e4f1f3,STCBE-3,CAMP_SAN_01,P11,190,50% OFF,33,50,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Coimbatore
ff02ae,STCBE-3,CAMP_DIW_01,P11,190,50% OFF,66,102,Diwali,12-11-2023,18-11-2023,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Coimbatore
276150,STCBE-3,CAMP_SAN_01,P07,300,BOGOF,33,128,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care,Coimbatore
c6bf42,STCBE-3,CAMP_DIW_01,P07,300,BOGOF,52,173,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,Home Care,Coimbatore
5372de,STCBE-3,CAMP_SAN_01,P10,50,25% OFF,28,22,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Coimbatore
a50d87,STCBE-3,CAMP_DIW_01,P10,65,50% OFF,82,122,Diwali,12-11-2023,18-11-2023,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Coimbatore
fc2170,STCBE-3,CAMP_SAN_01,P08,1190,BOGOF,40,158,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care,Coimbatore
342d35,STCBE-3,CAMP_DIW_01,P08,1190,BOGOF,29,96,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,Home Care,Coimbatore
f725c0,STCBE-3,CAMP_SAN_01,P03,200,BOGOF,228,898,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples,Coimbatore
d59c23,STCBE-3,CAMP_DIW_01,P03,156,25% OFF,252,224,Diwali,12-11-2023,18-11-2023,Atliq_Suflower_Oil (1L),Grocery & Staples,Coimbatore
221da2,STCBE-3,CAMP_SAN_01,P15,3000,500 Cashback,91,211,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,Coimbatore
c4006c,STCBE-3,CAMP_DIW_01,P15,3000,500 Cashback,243,724,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1,Coimbatore
160abb,STCBE-3,CAMP_SAN_01,P02,860,33% OFF,336,534,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Coimbatore
03b653,STCBE-3,CAMP_DIW_01,P02,860,33% OFF,266,446,Diwali,12-11-2023,18-11-2023,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Coimbatore
b110d3,STCBE-3,CAMP_SAN_01,P06,415,25% OFF,18,14,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care,Coimbatore
42f304,STCBE-3,CAMP_DIW_01,P06,415,25% OFF,66,57,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,Home Care,Coimbatore
1bb04d,STCBE-3,CAMP_SAN_01,P01,172,33% OFF,240,355,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples,Coimbatore
60229b,STCBE-3,CAMP_DIW_01,P01,172,33% OFF,241,404,Diwali,12-11-2023,18-11-2023,Atliq_Masoor_Dal (1KG),Grocery & Staples,Coimbatore
9cf38e,STCBE-3,CAMP_SAN_01,P09,90,25% OFF,40,32,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Coimbatore
55fed8,STCBE-3,CAMP_DIW_01,P09,110,50% OFF,40,60,Diwali,12-11-2023,18-11-2023,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Coimbatore
2186aa,STCBE-3,CAMP_SAN_01,P05,55,25% OFF,19,15,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Coimbatore
966652,STCBE-3,CAMP_DIW_01,P05,55,25% OFF,64,55,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Coimbatore
c3b511,STCBE-3,CAMP_SAN_01,P14,1020,BOGOF,75,297,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,Coimbatore
8cee6d,STCBE-3,CAMP_DIW_01,P14,1020,BOGOF,22,73,Diwali,12-11-2023,18-11-2023,Atliq_waterproof_Immersion_Rod,Home Appliances,Coimbatore
b78a4f,STCBE-3,CAMP_SAN_01,P13,350,BOGOF,99,383,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Coimbatore
675714,STCBE-3,CAMP_DIW_01,P13,350,BOGOF,61,201,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Coimbatore
8f512d,STCBE-3,CAMP_SAN_01,P04,370,BOGOF,364,1434,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Coimbatore
46ee5a,STCBE-3,CAMP_DIW_01,P04,290,25% OFF,246,214,Diwali,12-11-2023,18-11-2023,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Coimbatore
bb447f,STCBE-3,CAMP_SAN_01,P12,62,50% OFF,36,55,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Coimbatore
5ea63d,STCBE-3,CAMP_DIW_01,P12,62,50% OFF,82,126,Diwali,12-11-2023,18-11-2023,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Coimbatore
45c35a,STHYD-5,CAMP_SAN_01,P11,190,50% OFF,54,76,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Hyderabad
9b8658,STHYD-5,CAMP_DIW_01,P11,190,50% OFF,73,97,Diwali,12-11-2023,18-11-2023,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Hyderabad
7ef92f,STHYD-5,CAMP_SAN_01,P07,300,BOGOF,55,213,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care,Hyderabad
e2a523,STHYD-5,CAMP_DIW_01,P07,300,BOGOF,59,195,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,Home Care,Hyderabad
1c1cb7,STHYD-5,CAMP_SAN_01,P10,50,25% OFF,39,35,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Hyderabad
42fb76,STHYD-5,CAMP_DIW_01,P10,65,50% OFF,112,151,Diwali,12-11-2023,18-11-2023,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Hyderabad
5c6465,STHYD-5,CAMP_SAN_01,P08,1190,BOGOF,36,139,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care,Hyderabad
092c09,STHYD-5,CAMP_DIW_01,P08,1190,BOGOF,43,147,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,Home Care,Hyderabad
edaef4,STHYD-5,CAMP_SAN_01,P03,200,BOGOF,416,1630,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples,Hyderabad
a929ed,STHYD-5,CAMP_DIW_01,P03,156,25% OFF,358,347,Diwali,12-11-2023,18-11-2023,Atliq_Suflower_Oil (1L),Grocery & Staples,Hyderabad
6d153f,STHYD-5,CAMP_SAN_01,P15,3000,500 Cashback,122,272,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,Hyderabad
e7769b,STHYD-5,CAMP_DIW_01,P15,3000,500 Cashback,357,1046,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1,Hyderabad
240703,STHYD-5,CAMP_SAN_01,P02,860,33% OFF,471,659,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Hyderabad
09d857,STHYD-5,CAMP_DIW_01,P02,860,33% OFF,386,594,Diwali,12-11-2023,18-11-2023,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Hyderabad
c43947,STHYD-5,CAMP_SAN_01,P06,415,25% OFF,39,35,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care,Hyderabad
0ee55a,STHYD-5,CAMP_DIW_01,P06,415,25% OFF,82,80,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,Home Care,Hyderabad
8376c6,STHYD-5,CAMP_SAN_01,P01,172,33% OFF,336,467,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples,Hyderabad
ad9ba5,STHYD-5,CAMP_DIW_01,P01,172,33% OFF,337,485,Diwali,12-11-2023,18-11-2023,Atliq_Masoor_Dal (1KG),Grocery & Staples,Hyderabad
3f9b4d,STHYD-5,CAMP_SAN_01,P09,90,25% OFF,66,62,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Hyderabad
879d99,STHYD-5,CAMP_DIW_01,P09,110,50% OFF,92,124,Diwali,12-11-2023,18-11-2023,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Hyderabad
f57184,STHYD-5,CAMP_SAN_01,P05,55,25% OFF,21,18,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Hyderabad
73ad85,STHYD-5,CAMP_DIW_01,P05,55,25% OFF,106,102,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Hyderabad
57a7bc,STHYD-5,CAMP_SAN_01,P14,1020,BOGOF,100,391,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,Hyderabad
33da9a,STHYD-5,CAMP_DIW_01,P14,1020,BOGOF,54,183,Diwali,12-11-2023,18-11-2023,Atliq_waterproof_Immersion_Rod,Home Appliances,Hyderabad
67f756,STHYD-5,CAMP_SAN_01,P13,350,BOGOF,111,441,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Hyderabad
300664,STHYD-5,CAMP_DIW_01,P13,350,BOGOF,80,276,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Hyderabad
61089e,STHYD-5,CAMP_SAN_01,P04,370,BOGOF,412,1615,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Hyderabad
bd2635,STHYD-5,CAMP_DIW_01,P04,290,25% OFF,327,310,Diwali,12-11-2023,18-11-2023,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Hyderabad
852b4f,STHYD-5,CAMP_SAN_01,P12,62,50% OFF,49,70,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Hyderabad
955fa6,STHYD-5,CAMP_DIW_01,P12,62,50% OFF,161,209,Diwali,12-11-2023,18-11-2023,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Hyderabad
b4867e,STCHE-6,CAMP_SAN_01,P11,190,50% OFF,57,79,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Chennai
f5ff07,STCHE-6,CAMP_DIW_01,P11,190,50% OFF,80,100,Diwali,12-11-2023,18-11-2023,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Chennai
cd3392,STCHE-6,CAMP_SAN_01,P07,300,BOGOF,31,123,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care,Chennai
90b2fb,STCHE-6,CAMP_DIW_01,P07,300,BOGOF,59,201,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,Home Care,Chennai
b55027,STCHE-6,CAMP_SAN_01,P10,50,25% OFF,31,22,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Chennai
a35a4f,STCHE-6,CAMP_DIW_01,P10,65,50% OFF,122,153,Diwali,12-11-2023,18-11-2023,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Chennai
66050c,STCHE-6,CAMP_SAN_01,P08,1190,BOGOF,60,238,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care,Chennai
5f2c41,STCHE-6,CAMP_DIW_01,P08,1190,BOGOF,54,185,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,Home Care,Chennai
cbf0ad,STCHE-6,CAMP_SAN_01,P03,200,BOGOF,358,1410,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples,Chennai
861506,STCHE-6,CAMP_DIW_01,P03,156,25% OFF,334,260,Diwali,12-11-2023,18-11-2023,Atliq_Suflower_Oil (1L),Grocery & Staples,Chennai
9d3d1f,STCHE-6,CAMP_SAN_01,P15,3000,500 Cashback,147,320,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,Chennai
691b63,STCHE-6,CAMP_DIW_01,P15,3000,500 Cashback,432,1291,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1,Chennai
9c2777,STCHE-6,CAMP_SAN_01,P02,860,33% OFF,463,629,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Chennai
0dfaac,STCHE-6,CAMP_DIW_01,P02,860,33% OFF,434,629,Diwali,12-11-2023,18-11-2023,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Chennai
2abe5e,STCHE-6,CAMP_SAN_01,P06,415,25% OFF,40,28,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care,Chennai
5ab1d5,STCHE-6,CAMP_DIW_01,P06,415,25% OFF,98,76,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,Home Care,Chennai
c1e0b6,STCHE-6,CAMP_SAN_01,P01,172,33% OFF,273,379,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples,Chennai
3cb389,STCHE-6,CAMP_DIW_01,P01,172,33% OFF,309,460,Diwali,12-11-2023,18-11-2023,Atliq_Masoor_Dal (1KG),Grocery & Staples,Chennai
367337,STCHE-6,CAMP_SAN_01,P09,90,25% OFF,81,60,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Chennai
f0500d,STCHE-6,CAMP_DIW_01,P09,110,50% OFF,66,82,Diwali,12-11-2023,18-11-2023,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Chennai
e57227,STCHE-6,CAMP_SAN_01,P05,55,25% OFF,25,18,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Chennai
1bff17,STCHE-6,CAMP_DIW_01,P05,55,25% OFF,112,85,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Chennai
3bcf8b,STCHE-6,CAMP_SAN_01,P14,1020,BOGOF,138,547,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,Chennai
71a7a0,STCHE-6,CAMP_DIW_01,P14,1020,BOGOF,59,195,Diwali,12-11-2023,18-11-2023,Atliq_waterproof_Immersion_Rod,Home Appliances,Chennai
166a02,STCHE-6,CAMP_SAN_01,P13,350,BOGOF,111,445,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Chennai
1ed982,STCHE-6,CAMP_DIW_01,P13,350,BOGOF,75,252,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Chennai
4eb35e,STCHE-6,CAMP_SAN_01,P04,370,BOGOF,483,1907,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Chennai
87564a,STCHE-6,CAMP_DIW_01,P04,290,25% OFF,346,269,Diwali,12-11-2023,18-11-2023,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Chennai
c22cf6,STCHE-6,CAMP_SAN_01,P12,62,50% OFF,58,81,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Chennai
5c3c33,STCHE-6,CAMP_DIW_01,P12,62,50% OFF,154,207,Diwali,12-11-2023,18-11-2023,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Chennai
1fcfc6,STVSK-0,CAMP_SAN_01,P11,190,50% OFF,31,46,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Visakhapatnam
a80b87,STVSK-0,CAMP_DIW_01,P11,190,50% OFF,49,76,Diwali,12-11-2023,18-11-2023,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Visakhapatnam
0f8686,STVSK-0,CAMP_SAN_01,P07,300,BOGOF,24,92,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care,Visakhapatnam
323aee,STVSK-0,CAMP_DIW_01,P07,300,BOGOF,36,119,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,Home Care,Visakhapatnam
ed7b12,STVSK-0,CAMP_SAN_01,P10,50,25% OFF,16,13,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Visakhapatnam
98cc83,STVSK-0,CAMP_DIW_01,P10,65,50% OFF,84,127,Diwali,12-11-2023,18-11-2023,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Visakhapatnam
fb2c04,STVSK-0,CAMP_SAN_01,P08,1190,BOGOF,28,108,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care,Visakhapatnam
dc23bb,STVSK-0,CAMP_DIW_01,P08,1190,BOGOF,42,145,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,Home Care,Visakhapatnam
93118f,STVSK-0,CAMP_SAN_01,P03,200,BOGOF,261,1041,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples,Visakhapatnam
6c9451,STVSK-0,CAMP_DIW_01,P03,156,25% OFF,259,225,Diwali,12-11-2023,18-11-2023,Atliq_Suflower_Oil (1L),Grocery & Staples,Visakhapatnam
8b1147,STVSK-0,CAMP_SAN_01,P15,3000,500 Cashback,73,170,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,Visakhapatnam
6a1a5a,STVSK-0,CAMP_DIW_01,P15,3000,500 Cashback,250,755,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1,Visakhapatnam
0da7fd,STVSK-0,CAMP_SAN_01,P02,860,33% OFF,408,632,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Visakhapatnam
f63299,STVSK-0,CAMP_DIW_01,P02,860,33% OFF,301,526,Diwali,12-11-2023,18-11-2023,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Visakhapatnam
6ee8ab,STVSK-0,CAMP_SAN_01,P06,415,25% OFF,16,13,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care,Visakhapatnam
5a94d6,STVSK-0,CAMP_DIW_01,P06,415,25% OFF,64,58,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,Home Care,Visakhapatnam
